Date,Ad_name,Brand_Name,Languange,Funnel_Type,Convertions_Objective,Targeting_Type,Ads_Set,Format,Key_Message,Ads_Element,Amount_spent,Purchase_ZLP,Purchase_ZLF,SignUp,Landing_page_views,Link_clicks,Impressions,Reach
2/3/2023,Zurich ZLF_id_bf_wc_cl_ZLPLast1000_VID_Perlindungan hingga 99th_Keluarga Muda Pantai_RevoU_15012023,Zurich ZLF,id,bf,wc,cl,ZLPLast1000,VID,Perlindungan hingga 99th,Keluarga Muda Pantai,394,0,0,0,0,0,22,17
2/4/2023,Zurich ZLF_id_bf_wc_cl_ZLPLast1000_VID_Perlindungan hingga 99th_Keluarga Muda Pantai_RevoU_15012023,Zurich ZLF,id,bf,wc,cl,ZLPLast1000,VID,Perlindungan hingga 99th,Keluarga Muda Pantai,87,0,0,0,0,0,7,6
1/16/2023,Zurich ZLF_id_tf_wc_la_CA ZLP Last1000_VID_Perlindungan hingga 99th_Keluarga Muda Pantai_RevoU_15012023,Zurich ZLF,id,tf,wc,la,CA ZLP Last1000,VID,Perlindungan hingga 99th,Keluarga Muda Pantai,13057,0,0,0,1,1,566,546
1/17/2023,Zurich ZLF_id_tf_wc_la_CA ZLP Last1000_VID_Perlindungan hingga 99th_Keluarga Muda Pantai_RevoU_15012023,Zurich ZLF,id,tf,wc,la,CA ZLP Last1000,VID,Perlindungan hingga 99th,Keluarga Muda Pantai,112962,0,0,12,13,16,4790,4298
1/18/2023,Zurich ZLF_id_tf_wc_la_CA ZLP Last1000_VID_Perlindungan hingga 99th_Keluarga Muda Pantai_RevoU_15012023,Zurich ZLF,id,tf,wc,la,CA ZLP Last1000,VID,Perlindungan hingga 99th,Keluarga Muda Pantai,117857,0,0,13,9,10,4012,3542
1/19/2023,Zurich ZLF_id_tf_wc_la_CA ZLP Last1000_VID_Perlindungan hingga 99th_Keluarga Muda Pantai_RevoU_15012023,Zurich ZLF,id,tf,wc,la,CA ZLP Last1000,VID,Perlindungan hingga 99th,Keluarga Muda Pantai,99593,0,0,8,2,5,3683,3294
1/20/2023,Zurich ZLF_id_tf_wc_la_CA ZLP Last1000_VID_Perlindungan hingga 99th_Keluarga Muda Pantai_RevoU_15012023,Zurich ZLF,id,tf,wc,la,CA ZLP Last1000,VID,Perlindungan hingga 99th,Keluarga Muda Pantai,139847,0,0,5,4,7,5629,4996
1/21/2023,Zurich ZLF_id_tf_wc_la_CA ZLP Last1000_VID_Perlindungan hingga 99th_Keluarga Muda Pantai_RevoU_15012023,Zurich ZLF,id,tf,wc,la,CA ZLP Last1000,VID,Perlindungan hingga 99th,Keluarga Muda Pantai,142133,0,0,6,4,9,7640,6676
1/22/2023,Zurich ZLF_id_tf_wc_la_CA ZLP Last1000_VID_Perlindungan hingga 99th_Keluarga Muda Pantai_RevoU_15012023,Zurich ZLF,id,tf,wc,la,CA ZLP Last1000,VID,Perlindungan hingga 99th,Keluarga Muda Pantai,137609,0,0,6,10,16,5979,5276
1/23/2023,Zurich ZLF_id_tf_wc_la_CA ZLP Last1000_VID_Perlindungan hingga 99th_Keluarga Muda Pantai_RevoU_15012023,Zurich ZLF,id,tf,wc,la,CA ZLP Last1000,VID,Perlindungan hingga 99th,Keluarga Muda Pantai,136631,0,0,3,1,7,5067,4456
1/24/2023,Zurich ZLF_id_tf_wc_la_CA ZLP Last1000_VID_Perlindungan hingga 99th_Keluarga Muda Pantai_RevoU_15012023,Zurich ZLF,id,tf,wc,la,CA ZLP Last1000,VID,Perlindungan hingga 99th,Keluarga Muda Pantai,139788,0,0,0,4,9,4197,3683
1/25/2023,Zurich ZLF_id_tf_wc_la_CA ZLP Last1000_VID_Perlindungan hingga 99th_Keluarga Muda Pantai_RevoU_15012023,Zurich ZLF,id,tf,wc,la,CA ZLP Last1000,VID,Perlindungan hingga 99th,Keluarga Muda Pantai,113459,0,0,0,5,7,3990,3654
1/26/2023,Zurich ZLF_id_tf_wc_la_CA ZLP Last1000_VID_Perlindungan hingga 99th_Keluarga Muda Pantai_RevoU_15012023,Zurich ZLF,id,tf,wc,la,CA ZLP Last1000,VID,Perlindungan hingga 99th,Keluarga Muda Pantai,131261,0,0,2,6,8,5462,4875
1/27/2023,Zurich ZLF_id_tf_wc_la_CA ZLP Last1000_VID_Perlindungan hingga 99th_Keluarga Muda Pantai_RevoU_15012023,Zurich ZLF,id,tf,wc,la,CA ZLP Last1000,VID,Perlindungan hingga 99th,Keluarga Muda Pantai,138179,0,0,0,8,12,4699,4181
1/28/2023,Zurich ZLF_id_tf_wc_la_CA ZLP Last1000_VID_Perlindungan hingga 99th_Keluarga Muda Pantai_RevoU_15012023,Zurich ZLF,id,tf,wc,la,CA ZLP Last1000,VID,Perlindungan hingga 99th,Keluarga Muda Pantai,136275,0,0,1,5,8,5251,4435
1/29/2023,Zurich ZLF_id_tf_wc_la_CA ZLP Last1000_VID_Perlindungan hingga 99th_Keluarga Muda Pantai_RevoU_15012023,Zurich ZLF,id,tf,wc,la,CA ZLP Last1000,VID,Perlindungan hingga 99th,Keluarga Muda Pantai,133557,0,0,0,11,19,5685,4904
1/30/2023,Zurich ZLF_id_tf_wc_la_CA ZLP Last1000_VID_Perlindungan hingga 99th_Keluarga Muda Pantai_RevoU_15012023,Zurich ZLF,id,tf,wc,la,CA ZLP Last1000,VID,Perlindungan hingga 99th,Keluarga Muda Pantai,127881,0,0,1,7,10,5475,4873
1/31/2023,Zurich ZLF_id_tf_wc_la_CA ZLP Last1000_VID_Perlindungan hingga 99th_Keluarga Muda Pantai_RevoU_15012023,Zurich ZLF,id,tf,wc,la,CA ZLP Last1000,VID,Perlindungan hingga 99th,Keluarga Muda Pantai,135659,0,0,3,12,19,4439,3947
2/1/2023,Zurich ZLF_id_tf_wc_la_CA ZLP Last1000_VID_Perlindungan hingga 99th_Keluarga Muda Pantai_RevoU_15012023,Zurich ZLF,id,tf,wc,la,CA ZLP Last1000,VID,Perlindungan hingga 99th,Keluarga Muda Pantai,129932,1,0,3,5,10,4545,3946
2/2/2023,Zurich ZLF_id_tf_wc_la_CA ZLP Last1000_VID_Perlindungan hingga 99th_Keluarga Muda Pantai_RevoU_15012023,Zurich ZLF,id,tf,wc,la,CA ZLP Last1000,VID,Perlindungan hingga 99th,Keluarga Muda Pantai,114495,0,0,2,5,8,4092,3567
2/3/2023,Zurich ZLF_id_tf_wc_la_CA ZLP Last1000_VID_Perlindungan hingga 99th_Keluarga Muda Pantai_RevoU_15012023,Zurich ZLF,id,tf,wc,la,CA ZLP Last1000,VID,Perlindungan hingga 99th,Keluarga Muda Pantai,121479,0,0,0,3,5,4297,3782
2/4/2023,Zurich ZLF_id_tf_wc_la_CA ZLP Last1000_VID_Perlindungan hingga 99th_Keluarga Muda Pantai_RevoU_15012023,Zurich ZLF,id,tf,wc,la,CA ZLP Last1000,VID,Perlindungan hingga 99th,Keluarga Muda Pantai,129798,0,0,0,3,12,5275,4512
2/5/2023,Zurich ZLF_id_tf_wc_la_CA ZLP Last1000_VID_Perlindungan hingga 99th_Keluarga Muda Pantai_RevoU_15012023,Zurich ZLF,id,tf,wc,la,CA ZLP Last1000,VID,Perlindungan hingga 99th,Keluarga Muda Pantai,126947,0,0,0,6,8,5352,4645
2/6/2023,Zurich ZLF_id_tf_wc_la_CA ZLP Last1000_VID_Perlindungan hingga 99th_Keluarga Muda Pantai_RevoU_15012023,Zurich ZLF,id,tf,wc,la,CA ZLP Last1000,VID,Perlindungan hingga 99th,Keluarga Muda Pantai,131656,0,0,0,8,15,4372,3776
2/7/2023,Zurich ZLF_id_tf_wc_la_CA ZLP Last1000_VID_Perlindungan hingga 99th_Keluarga Muda Pantai_RevoU_15012023,Zurich ZLF,id,tf,wc,la,CA ZLP Last1000,VID,Perlindungan hingga 99th,Keluarga Muda Pantai,127305,0,0,2,7,15,4357,3585
2/8/2023,Zurich ZLF_id_tf_wc_la_CA ZLP Last1000_VID_Perlindungan hingga 99th_Keluarga Muda Pantai_RevoU_15012023,Zurich ZLF,id,tf,wc,la,CA ZLP Last1000,VID,Perlindungan hingga 99th,Keluarga Muda Pantai,123474,0,0,0,8,10,4139,3529
2/9/2023,Zurich ZLF_id_tf_wc_la_CA ZLP Last1000_VID_Perlindungan hingga 99th_Keluarga Muda Pantai_RevoU_15012023,Zurich ZLF,id,tf,wc,la,CA ZLP Last1000,VID,Perlindungan hingga 99th,Keluarga Muda Pantai,130474,0,0,2,8,8,3452,3126
2/10/2023,Zurich ZLF_id_tf_wc_la_CA ZLP Last1000_VID_Perlindungan hingga 99th_Keluarga Muda Pantai_RevoU_15012023,Zurich ZLF,id,tf,wc,la,CA ZLP Last1000,VID,Perlindungan hingga 99th,Keluarga Muda Pantai,140036,0,0,1,5,7,3954,3522
2/11/2023,Zurich ZLF_id_tf_wc_la_CA ZLP Last1000_VID_Perlindungan hingga 99th_Keluarga Muda Pantai_RevoU_15012023,Zurich ZLF,id,tf,wc,la,CA ZLP Last1000,VID,Perlindungan hingga 99th,Keluarga Muda Pantai,144038,0,0,1,10,12,3156,2815
2/12/2023,Zurich ZLF_id_tf_wc_la_CA ZLP Last1000_VID_Perlindungan hingga 99th_Keluarga Muda Pantai_RevoU_15012023,Zurich ZLF,id,tf,wc,la,CA ZLP Last1000,VID,Perlindungan hingga 99th,Keluarga Muda Pantai,133333,0,0,2,9,9,2689,2297
2/13/2023,Zurich ZLF_id_tf_wc_la_CA ZLP Last1000_VID_Perlindungan hingga 99th_Keluarga Muda Pantai_RevoU_15012023,Zurich ZLF,id,tf,wc,la,CA ZLP Last1000,VID,Perlindungan hingga 99th,Keluarga Muda Pantai,79254,0,0,0,2,4,1867,1661
2/14/2023,Zurich ZLF_id_tf_wc_la_CA ZLP Last1000_VID_Perlindungan hingga 99th_Keluarga Muda Pantai_RevoU_15012023,Zurich ZLF,id,tf,wc,la,CA ZLP Last1000,VID,Perlindungan hingga 99th,Keluarga Muda Pantai,128475,0,0,2,8,11,2108,1820
2/15/2023,Zurich ZLF_id_tf_wc_la_CA ZLP Last1000_VID_Perlindungan hingga 99th_Keluarga Muda Pantai_RevoU_15012023,Zurich ZLF,id,tf,wc,la,CA ZLP Last1000,VID,Perlindungan hingga 99th,Keluarga Muda Pantai,135587,0,0,0,3,4,2678,1953
2/16/2023,Zurich ZLF_id_tf_wc_la_CA ZLP Last1000_VID_Perlindungan hingga 99th_Keluarga Muda Pantai_RevoU_15012023,Zurich ZLF,id,tf,wc,la,CA ZLP Last1000,VID,Perlindungan hingga 99th,Keluarga Muda Pantai,134567,0,0,0,4,5,1483,1244
2/17/2023,Zurich ZLF_id_tf_wc_la_CA ZLP Last1000_VID_Perlindungan hingga 99th_Keluarga Muda Pantai_RevoU_15012023,Zurich ZLF,id,tf,wc,la,CA ZLP Last1000,VID,Perlindungan hingga 99th,Keluarga Muda Pantai,137648,0,0,0,3,4,2138,1895
2/18/2023,Zurich ZLF_id_tf_wc_la_CA ZLP Last1000_VID_Perlindungan hingga 99th_Keluarga Muda Pantai_RevoU_15012023,Zurich ZLF,id,tf,wc,la,CA ZLP Last1000,VID,Perlindungan hingga 99th,Keluarga Muda Pantai,130846,0,0,0,11,11,2196,1930
2/19/2023,Zurich ZLF_id_tf_wc_la_CA ZLP Last1000_VID_Perlindungan hingga 99th_Keluarga Muda Pantai_RevoU_15012023,Zurich ZLF,id,tf,wc,la,CA ZLP Last1000,VID,Perlindungan hingga 99th,Keluarga Muda Pantai,144198,0,0,1,9,10,2120,1891
2/20/2023,Zurich ZLF_id_tf_wc_la_CA ZLP Last1000_VID_Perlindungan hingga 99th_Keluarga Muda Pantai_RevoU_15012023,Zurich ZLF,id,tf,wc,la,CA ZLP Last1000,VID,Perlindungan hingga 99th,Keluarga Muda Pantai,83128,0,0,1,3,3,913,850
1/16/2023,Zurich ZLF_id_tf_wc_sd_General Insurance IG_VID_Perlindungan hingga 99th_Keluarga Muda Pantai_RevoU_15012023,Zurich ZLF,id,tf,wc,sd,General Insurance IG,VID,Perlindungan hingga 99th,Keluarga Muda Pantai,51235,0,1,13,8,11,1596,1443
1/17/2023,Zurich ZLF_id_tf_wc_sd_General Insurance IG_VID_Perlindungan hingga 99th_Keluarga Muda Pantai_RevoU_15012023,Zurich ZLF,id,tf,wc,sd,General Insurance IG,VID,Perlindungan hingga 99th,Keluarga Muda Pantai,128111,0,0,18,11,16,2761,2403
1/18/2023,Zurich ZLF_id_tf_wc_sd_General Insurance IG_VID_Perlindungan hingga 99th_Keluarga Muda Pantai_RevoU_15012023,Zurich ZLF,id,tf,wc,sd,General Insurance IG,VID,Perlindungan hingga 99th,Keluarga Muda Pantai,109712,0,0,9,8,8,2721,2506
1/19/2023,Zurich ZLF_id_tf_wc_sd_General Insurance IG_VID_Perlindungan hingga 99th_Keluarga Muda Pantai_RevoU_15012023,Zurich ZLF,id,tf,wc,sd,General Insurance IG,VID,Perlindungan hingga 99th,Keluarga Muda Pantai,82548,0,0,4,3,5,2219,2093
1/20/2023,Zurich ZLF_id_tf_wc_sd_General Insurance IG_VID_Perlindungan hingga 99th_Keluarga Muda Pantai_RevoU_15012023,Zurich ZLF,id,tf,wc,sd,General Insurance IG,VID,Perlindungan hingga 99th,Keluarga Muda Pantai,105508,0,0,3,4,4,4279,3876
1/21/2023,Zurich ZLF_id_tf_wc_sd_General Insurance IG_VID_Perlindungan hingga 99th_Keluarga Muda Pantai_RevoU_15012023,Zurich ZLF,id,tf,wc,sd,General Insurance IG,VID,Perlindungan hingga 99th,Keluarga Muda Pantai,64757,0,0,1,3,7,2666,2402
1/22/2023,Zurich ZLF_id_tf_wc_sd_General Insurance IG_VID_Perlindungan hingga 99th_Keluarga Muda Pantai_RevoU_15012023,Zurich ZLF,id,tf,wc,sd,General Insurance IG,VID,Perlindungan hingga 99th,Keluarga Muda Pantai,73189,0,0,2,3,4,2427,2129
1/23/2023,Zurich ZLF_id_tf_wc_sd_General Insurance IG_VID_Perlindungan hingga 99th_Keluarga Muda Pantai_RevoU_15012023,Zurich ZLF,id,tf,wc,sd,General Insurance IG,VID,Perlindungan hingga 99th,Keluarga Muda Pantai,87803,0,0,1,0,5,2820,2517
1/24/2023,Zurich ZLF_id_tf_wc_sd_General Insurance IG_VID_Perlindungan hingga 99th_Keluarga Muda Pantai_RevoU_15012023,Zurich ZLF,id,tf,wc,sd,General Insurance IG,VID,Perlindungan hingga 99th,Keluarga Muda Pantai,108468,0,0,2,9,12,2962,2659
1/25/2023,Zurich ZLF_id_tf_wc_sd_General Insurance IG_VID_Perlindungan hingga 99th_Keluarga Muda Pantai_RevoU_15012023,Zurich ZLF,id,tf,wc,sd,General Insurance IG,VID,Perlindungan hingga 99th,Keluarga Muda Pantai,84131,0,0,0,4,5,2722,2503
1/26/2023,Zurich ZLF_id_tf_wc_sd_General Insurance IG_VID_Perlindungan hingga 99th_Keluarga Muda Pantai_RevoU_15012023,Zurich ZLF,id,tf,wc,sd,General Insurance IG,VID,Perlindungan hingga 99th,Keluarga Muda Pantai,92205,0,0,1,5,8,3171,2877
1/27/2023,Zurich ZLF_id_tf_wc_sd_General Insurance IG_VID_Perlindungan hingga 99th_Keluarga Muda Pantai_RevoU_15012023,Zurich ZLF,id,tf,wc,sd,General Insurance IG,VID,Perlindungan hingga 99th,Keluarga Muda Pantai,130555,0,0,0,7,12,3707,3274
1/28/2023,Zurich ZLF_id_tf_wc_sd_General Insurance IG_VID_Perlindungan hingga 99th_Keluarga Muda Pantai_RevoU_15012023,Zurich ZLF,id,tf,wc,sd,General Insurance IG,VID,Perlindungan hingga 99th,Keluarga Muda Pantai,102488,0,0,0,4,6,2743,2457
1/29/2023,Zurich ZLF_id_tf_wc_sd_General Insurance IG_VID_Perlindungan hingga 99th_Keluarga Muda Pantai_RevoU_15012023,Zurich ZLF,id,tf,wc,sd,General Insurance IG,VID,Perlindungan hingga 99th,Keluarga Muda Pantai,82463,0,0,0,2,5,2582,2326
1/30/2023,Zurich ZLF_id_tf_wc_sd_General Insurance IG_VID_Perlindungan hingga 99th_Keluarga Muda Pantai_RevoU_15012023,Zurich ZLF,id,tf,wc,sd,General Insurance IG,VID,Perlindungan hingga 99th,Keluarga Muda Pantai,76638,0,0,0,1,4,2967,2676
1/31/2023,Zurich ZLF_id_tf_wc_sd_General Insurance IG_VID_Perlindungan hingga 99th_Keluarga Muda Pantai_RevoU_15012023,Zurich ZLF,id,tf,wc,sd,General Insurance IG,VID,Perlindungan hingga 99th,Keluarga Muda Pantai,110569,0,0,0,5,9,3447,3119
2/1/2023,Zurich ZLF_id_tf_wc_sd_General Insurance IG_VID_Perlindungan hingga 99th_Keluarga Muda Pantai_RevoU_15012023,Zurich ZLF,id,tf,wc,sd,General Insurance IG,VID,Perlindungan hingga 99th,Keluarga Muda Pantai,102015,0,0,0,3,6,4083,3657
2/2/2023,Zurich ZLF_id_tf_wc_sd_General Insurance IG_VID_Perlindungan hingga 99th_Keluarga Muda Pantai_RevoU_15012023,Zurich ZLF,id,tf,wc,sd,General Insurance IG,VID,Perlindungan hingga 99th,Keluarga Muda Pantai,89310,0,0,0,3,8,3563,3274
2/3/2023,Zurich ZLF_id_tf_wc_sd_General Insurance IG_VID_Perlindungan hingga 99th_Keluarga Muda Pantai_RevoU_15012023,Zurich ZLF,id,tf,wc,sd,General Insurance IG,VID,Perlindungan hingga 99th,Keluarga Muda Pantai,99816,0,0,0,5,7,2663,2409
2/4/2023,Zurich ZLF_id_tf_wc_sd_General Insurance IG_VID_Perlindungan hingga 99th_Keluarga Muda Pantai_RevoU_15012023,Zurich ZLF,id,tf,wc,sd,General Insurance IG,VID,Perlindungan hingga 99th,Keluarga Muda Pantai,105999,0,0,0,8,10,3231,2871
2/5/2023,Zurich ZLF_id_tf_wc_sd_General Insurance IG_VID_Perlindungan hingga 99th_Keluarga Muda Pantai_RevoU_15012023,Zurich ZLF,id,tf,wc,sd,General Insurance IG,VID,Perlindungan hingga 99th,Keluarga Muda Pantai,109988,0,0,0,3,6,3249,2865
2/6/2023,Zurich ZLF_id_tf_wc_sd_General Insurance IG_VID_Perlindungan hingga 99th_Keluarga Muda Pantai_RevoU_15012023,Zurich ZLF,id,tf,wc,sd,General Insurance IG,VID,Perlindungan hingga 99th,Keluarga Muda Pantai,93939,0,0,1,3,6,2630,2408
2/7/2023,Zurich ZLF_id_tf_wc_sd_General Insurance IG_VID_Perlindungan hingga 99th_Keluarga Muda Pantai_RevoU_15012023,Zurich ZLF,id,tf,wc,sd,General Insurance IG,VID,Perlindungan hingga 99th,Keluarga Muda Pantai,106797,0,0,0,3,3,3067,2705
2/8/2023,Zurich ZLF_id_tf_wc_sd_General Insurance IG_VID_Perlindungan hingga 99th_Keluarga Muda Pantai_RevoU_15012023,Zurich ZLF,id,tf,wc,sd,General Insurance IG,VID,Perlindungan hingga 99th,Keluarga Muda Pantai,76286,0,0,1,3,5,2179,1993
2/9/2023,Zurich ZLF_id_tf_wc_sd_General Insurance IG_VID_Perlindungan hingga 99th_Keluarga Muda Pantai_RevoU_15012023,Zurich ZLF,id,tf,wc,sd,General Insurance IG,VID,Perlindungan hingga 99th,Keluarga Muda Pantai,75497,0,0,0,5,6,1322,1237
2/10/2023,Zurich ZLF_id_tf_wc_sd_General Insurance IG_VID_Perlindungan hingga 99th_Keluarga Muda Pantai_RevoU_15012023,Zurich ZLF,id,tf,wc,sd,General Insurance IG,VID,Perlindungan hingga 99th,Keluarga Muda Pantai,116397,0,0,0,0,0,2482,2324
2/11/2023,Zurich ZLF_id_tf_wc_sd_General Insurance IG_VID_Perlindungan hingga 99th_Keluarga Muda Pantai_RevoU_15012023,Zurich ZLF,id,tf,wc,sd,General Insurance IG,VID,Perlindungan hingga 99th,Keluarga Muda Pantai,123556,0,0,6,7,8,2711,2581
2/12/2023,Zurich ZLF_id_tf_wc_sd_General Insurance IG_VID_Perlindungan hingga 99th_Keluarga Muda Pantai_RevoU_15012023,Zurich ZLF,id,tf,wc,sd,General Insurance IG,VID,Perlindungan hingga 99th,Keluarga Muda Pantai,94312,0,0,1,4,4,1498,1408
2/13/2023,Zurich ZLF_id_tf_wc_sd_General Insurance IG_VID_Perlindungan hingga 99th_Keluarga Muda Pantai_RevoU_15012023,Zurich ZLF,id,tf,wc,sd,General Insurance IG,VID,Perlindungan hingga 99th,Keluarga Muda Pantai,88259,0,0,0,5,5,1726,1587
2/14/2023,Zurich ZLF_id_tf_wc_sd_General Insurance IG_VID_Perlindungan hingga 99th_Keluarga Muda Pantai_RevoU_15012023,Zurich ZLF,id,tf,wc,sd,General Insurance IG,VID,Perlindungan hingga 99th,Keluarga Muda Pantai,93319,0,0,0,2,3,1642,1470
2/15/2023,Zurich ZLF_id_tf_wc_sd_General Insurance IG_VID_Perlindungan hingga 99th_Keluarga Muda Pantai_RevoU_15012023,Zurich ZLF,id,tf,wc,sd,General Insurance IG,VID,Perlindungan hingga 99th,Keluarga Muda Pantai,87570,0,0,2,8,10,1704,1344
2/16/2023,Zurich ZLF_id_tf_wc_sd_General Insurance IG_VID_Perlindungan hingga 99th_Keluarga Muda Pantai_RevoU_15012023,Zurich ZLF,id,tf,wc,sd,General Insurance IG,VID,Perlindungan hingga 99th,Keluarga Muda Pantai,115075,0,0,0,6,7,1516,1301
2/17/2023,Zurich ZLF_id_tf_wc_sd_General Insurance IG_VID_Perlindungan hingga 99th_Keluarga Muda Pantai_RevoU_15012023,Zurich ZLF,id,tf,wc,sd,General Insurance IG,VID,Perlindungan hingga 99th,Keluarga Muda Pantai,119817,0,0,0,6,7,1884,1687
2/18/2023,Zurich ZLF_id_tf_wc_sd_General Insurance IG_VID_Perlindungan hingga 99th_Keluarga Muda Pantai_RevoU_15012023,Zurich ZLF,id,tf,wc,sd,General Insurance IG,VID,Perlindungan hingga 99th,Keluarga Muda Pantai,121673,0,0,0,12,13,2297,2054
2/19/2023,Zurich ZLF_id_tf_wc_sd_General Insurance IG_VID_Perlindungan hingga 99th_Keluarga Muda Pantai_RevoU_15012023,Zurich ZLF,id,tf,wc,sd,General Insurance IG,VID,Perlindungan hingga 99th,Keluarga Muda Pantai,140047,0,0,1,12,14,2534,2267
2/20/2023,Zurich ZLF_id_tf_wc_sd_General Insurance IG_VID_Perlindungan hingga 99th_Keluarga Muda Pantai_RevoU_15012023,Zurich ZLF,id,tf,wc,sd,General Insurance IG,VID,Perlindungan hingga 99th,Keluarga Muda Pantai,100193,0,0,1,6,7,1750,1534
2/21/2023,Zurich ZLF_id_tf_wc_sd_General Insurance IG_VID_Perlindungan hingga 99th_Keluarga Muda Pantai_RevoU_15012023,Zurich ZLF,id,tf,wc,sd,General Insurance IG,VID,Perlindungan hingga 99th,Keluarga Muda Pantai,1642,0,0,0,0,0,16,16
2/23/2023,Zurich ZLF_id_tf_wc_sd_General Insurance IG_VID_Perlindungan hingga 99th_Keluarga Muda Pantai_RevoU_15012023,Zurich ZLF,id,tf,wc,sd,General Insurance IG,VID,Perlindungan hingga 99th,Keluarga Muda Pantai,0,0,0,0,0,0,0,0
2/27/2023,Zurich ZLF_id_tf_wc_sd_General Insurance IG_VID_Perlindungan hingga 99th_Keluarga Muda Pantai_RevoU_15012023,Zurich ZLF,id,tf,wc,sd,General Insurance IG,VID,Perlindungan hingga 99th,Keluarga Muda Pantai,0,0,0,0,0,0,0,0
2/11/2023,Zurich ZLF_id_bf_wc_cl_Customer List and Sign Up_VID_Perlindungan hingga 99th_Keluarga Muda Pantai_RevoU_10022023,Zurich ZLF,id,bf,wc,cl,Customer List and Sign Up,VID,Perlindungan hingga 99th,Keluarga Muda Pantai,199690,0,0,0,8,10,2373,2094
2/12/2023,Zurich ZLF_id_bf_wc_cl_Customer List and Sign Up_VID_Perlindungan hingga 99th_Keluarga Muda Pantai_RevoU_10022023,Zurich ZLF,id,bf,wc,cl,Customer List and Sign Up,VID,Perlindungan hingga 99th,Keluarga Muda Pantai,119542,0,0,0,4,2,715,372
2/13/2023,Zurich ZLF_id_bf_wc_cl_Customer List and Sign Up_VID_Perlindungan hingga 99th_Keluarga Muda Pantai_RevoU_10022023,Zurich ZLF,id,bf,wc,cl,Customer List and Sign Up,VID,Perlindungan hingga 99th,Keluarga Muda Pantai,111356,0,0,0,1,1,571,337
2/14/2023,Zurich ZLF_id_bf_wc_cl_Customer List and Sign Up_VID_Perlindungan hingga 99th_Keluarga Muda Pantai_RevoU_10022023,Zurich ZLF,id,bf,wc,cl,Customer List and Sign Up,VID,Perlindungan hingga 99th,Keluarga Muda Pantai,129254,0,0,1,0,0,702,391
2/15/2023,Zurich ZLF_id_bf_wc_cl_Customer List and Sign Up_VID_Perlindungan hingga 99th_Keluarga Muda Pantai_RevoU_10022023,Zurich ZLF,id,bf,wc,cl,Customer List and Sign Up,VID,Perlindungan hingga 99th,Keluarga Muda Pantai,128697,0,0,2,0,1,789,383
2/16/2023,Zurich ZLF_id_bf_wc_cl_Customer List and Sign Up_VID_Perlindungan hingga 99th_Keluarga Muda Pantai_RevoU_10022023,Zurich ZLF,id,bf,wc,cl,Customer List and Sign Up,VID,Perlindungan hingga 99th,Keluarga Muda Pantai,115351,0,0,3,0,1,668,368
2/17/2023,Zurich ZLF_id_bf_wc_cl_Customer List and Sign Up_VID_Perlindungan hingga 99th_Keluarga Muda Pantai_RevoU_10022023,Zurich ZLF,id,bf,wc,cl,Customer List and Sign Up,VID,Perlindungan hingga 99th,Keluarga Muda Pantai,114192,0,0,0,1,2,586,327
2/18/2023,Zurich ZLF_id_bf_wc_cl_Customer List and Sign Up_VID_Perlindungan hingga 99th_Keluarga Muda Pantai_RevoU_10022023,Zurich ZLF,id,bf,wc,cl,Customer List and Sign Up,VID,Perlindungan hingga 99th,Keluarga Muda Pantai,107383,0,0,0,0,0,477,291
2/19/2023,Zurich ZLF_id_bf_wc_cl_Customer List and Sign Up_VID_Perlindungan hingga 99th_Keluarga Muda Pantai_RevoU_10022023,Zurich ZLF,id,bf,wc,cl,Customer List and Sign Up,VID,Perlindungan hingga 99th,Keluarga Muda Pantai,110446,0,0,0,1,2,521,310
2/20/2023,Zurich ZLF_id_bf_wc_cl_Customer List and Sign Up_VID_Perlindungan hingga 99th_Keluarga Muda Pantai_RevoU_10022023,Zurich ZLF,id,bf,wc,cl,Customer List and Sign Up,VID,Perlindungan hingga 99th,Keluarga Muda Pantai,93269,0,0,1,2,2,469,285
2/21/2023,Zurich ZLF_id_bf_wc_cl_Customer List and Sign Up_VID_Perlindungan hingga 99th_Keluarga Muda Pantai_RevoU_10022023,Zurich ZLF,id,bf,wc,cl,Customer List and Sign Up,VID,Perlindungan hingga 99th,Keluarga Muda Pantai,1250,0,0,0,0,0,10,10
12/10/2022,Zurich_id_tf_tc_bd_Broad_VID_ZLP Formula Asuransi Jiwa_ZLP Formula Asuransi Jiwa 90s_RevoU_08122022,Zurich,id,tf,tc,bd,Broad,VID,ZLP Formula Asuransi Jiwa,ZLP Formula Asuransi Jiwa 90s,50426,0,0,0,37,116,2717,2562
12/11/2022,Zurich_id_tf_tc_bd_Broad_VID_ZLP Formula Asuransi Jiwa_ZLP Formula Asuransi Jiwa 90s_RevoU_08122022,Zurich,id,tf,tc,bd,Broad,VID,ZLP Formula Asuransi Jiwa,ZLP Formula Asuransi Jiwa 90s,10972,0,0,0,29,53,959,840
12/12/2022,Zurich_id_tf_tc_bd_Broad_VID_ZLP Formula Asuransi Jiwa_ZLP Formula Asuransi Jiwa 90s_RevoU_08122022,Zurich,id,tf,tc,bd,Broad,VID,ZLP Formula Asuransi Jiwa,ZLP Formula Asuransi Jiwa 90s,23997,0,0,0,62,104,1811,1557
