Date,Ad_name,Brand_Name,Languange,Funnel_Type,Convertions_Objective,Targeting_Type,Ads_Set,Format,Key_Message,Ads_Element,Platform,Placement,Amount_spent,Purchase_ZLP,Purchase_ZLF,SignUp,Landing_page_views,Link_clicks,Impressions,Reach
1/21/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Pertanggungan 3miliar_Allyson_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Pertanggungan 3miliar,Allyson,instagram,instagram_explore,11381,,,,,,906,856
1/21/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Pertanggungan 3miliar_Allyson_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Pertanggungan 3miliar,Allyson,instagram,feed,57294,,,,,,1811,1748
1/22/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Pertanggungan 3miliar_Allyson_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Pertanggungan 3miliar,Allyson,instagram,instagram_reels,10140,,,,,,256,247
1/22/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Pertanggungan 3miliar_Allyson_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Pertanggungan 3miliar,Allyson,instagram,instagram_explore,11988,,,,,1,479,459
1/22/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Pertanggungan 3miliar_Allyson_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Pertanggungan 3miliar,Allyson,instagram,feed,26244,,,,,,806,784
1/23/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Pertanggungan 3miliar_Allyson_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Pertanggungan 3miliar,Allyson,instagram,instagram_stories,42493,,,,,,521,465
1/23/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Pertanggungan 3miliar_Allyson_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Pertanggungan 3miliar,Allyson,instagram,instagram_reels,16516,,,,,,270,257
1/23/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Pertanggungan 3miliar_Allyson_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Pertanggungan 3miliar,Allyson,instagram,instagram_explore,10160,,,,,1,393,375
1/23/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Pertanggungan 3miliar_Allyson_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Pertanggungan 3miliar,Allyson,instagram,feed,23125,,,,,1,653,642
1/24/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Pertanggungan 3miliar_Allyson_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Pertanggungan 3miliar,Allyson,instagram,feed,38896,,,,,1,538,531
1/24/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Pertanggungan 3miliar_Allyson_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Pertanggungan 3miliar,Allyson,instagram,instagram_stories,30488,,,,,1,352,318
1/24/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Pertanggungan 3miliar_Allyson_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Pertanggungan 3miliar,Allyson,instagram,instagram_explore,4666,,,,,,302,288
1/25/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Pertanggungan 3miliar_Allyson_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Pertanggungan 3miliar,Allyson,instagram,feed,32249,,,,,,668,651
1/25/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Pertanggungan 3miliar_Allyson_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Pertanggungan 3miliar,Allyson,instagram,instagram_explore,17370,,,,,,659,607
1/25/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Pertanggungan 3miliar_Allyson_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Pertanggungan 3miliar,Allyson,instagram,instagram_stories,35154,,,,,,389,350
1/25/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Pertanggungan 3miliar_Allyson_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Pertanggungan 3miliar,Allyson,instagram,instagram_reels,8837,,,,,,357,340
1/26/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Pertanggungan 3miliar_Allyson_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Pertanggungan 3miliar,Allyson,instagram,instagram_explore,6742,,,,,,248,225
1/26/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Pertanggungan 3miliar_Allyson_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Pertanggungan 3miliar,Allyson,instagram,instagram_stories,55904,,,,,,197,173
1/26/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Pertanggungan 3miliar_Allyson_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Pertanggungan 3miliar,Allyson,instagram,instagram_reels,9905,,,,,,335,315
1/27/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Pertanggungan 3miliar_Allyson_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Pertanggungan 3miliar,Allyson,instagram,instagram_explore,9595,,,,,,550,521
1/27/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Pertanggungan 3miliar_Allyson_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Pertanggungan 3miliar,Allyson,instagram,feed,49600,,,1,,,1005,986
1/28/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Pertanggungan 3miliar_Allyson_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Pertanggungan 3miliar,Allyson,instagram,instagram_reels,6314,,,,,,347,324
1/28/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Pertanggungan 3miliar_Allyson_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Pertanggungan 3miliar,Allyson,instagram,instagram_explore,12284,,,,,1,599,569
1/29/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Pertanggungan 3miliar_Allyson_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Pertanggungan 3miliar,Allyson,instagram,instagram_stories,5179,,,,,,248,213
1/29/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Pertanggungan 3miliar_Allyson_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Pertanggungan 3miliar,Allyson,instagram,instagram_reels,6097,,,,,,542,509
1/30/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Pertanggungan 3miliar_Allyson_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Pertanggungan 3miliar,Allyson,instagram,instagram_explore,14591,,,1,,,1296,1179
1/30/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Pertanggungan 3miliar_Allyson_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Pertanggungan 3miliar,Allyson,instagram,instagram_reels,9141,,,,,,987,869
1/31/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Pertanggungan 3miliar_Allyson_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Pertanggungan 3miliar,Allyson,instagram,feed,51894,,,,,,1308,1262
1/31/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Pertanggungan 3miliar_Allyson_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Pertanggungan 3miliar,Allyson,instagram,instagram_reels,9917,,,,,,1029,900
1/31/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Pertanggungan 3miliar_Allyson_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Pertanggungan 3miliar,Allyson,instagram,instagram_stories,11362,,,,,,545,467
1/31/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Pertanggungan 3miliar_Allyson_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Pertanggungan 3miliar,Allyson,instagram,instagram_explore,14238,,,,,,1465,1340
2/1/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Pertanggungan 3miliar_Allyson_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Pertanggungan 3miliar,Allyson,instagram,instagram_explore,10518,,,,,,1565,1460
2/1/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Pertanggungan 3miliar_Allyson_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Pertanggungan 3miliar,Allyson,instagram,instagram_stories,8503,,,,,2,845,716
2/1/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Pertanggungan 3miliar_Allyson_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Pertanggungan 3miliar,Allyson,instagram,instagram_reels,17166,,,,,1,1650,1444
2/2/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Pertanggungan 3miliar_Allyson_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Pertanggungan 3miliar,Allyson,instagram,instagram_explore,6846,,,,,,906,846
2/2/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Pertanggungan 3miliar_Allyson_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Pertanggungan 3miliar,Allyson,instagram,feed,51941,,,,,,931,901
2/2/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Pertanggungan 3miliar_Allyson_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Pertanggungan 3miliar,Allyson,instagram,instagram_stories,16055,,,,,2,959,843
2/3/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Pertanggungan 3miliar_Allyson_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Pertanggungan 3miliar,Allyson,instagram,instagram_reels,17379.79144,,,,,,1416,1294
2/3/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Pertanggungan 3miliar_Allyson_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Pertanggungan 3miliar,Allyson,instagram,instagram_stories,10857.49443,,,,,2,921,824
2/4/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Pertanggungan 3miliar_Allyson_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Pertanggungan 3miliar,Allyson,instagram,instagram_stories,10427,,,,,,891,754
2/4/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Pertanggungan 3miliar_Allyson_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Pertanggungan 3miliar,Allyson,instagram,instagram_reels,11235,,,,,,1252,1142
2/5/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Pertanggungan 3miliar_Allyson_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Pertanggungan 3miliar,Allyson,instagram,instagram_explore,13007.02482,,,,,,1779,1578
2/5/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Pertanggungan 3miliar_Allyson_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Pertanggungan 3miliar,Allyson,instagram,instagram_reels,7898.444048,,,,,,1497,1352
2/5/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Pertanggungan 3miliar_Allyson_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Pertanggungan 3miliar,Allyson,instagram,feed,25246.81222,,,,,,1457,1422
2/5/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Pertanggungan 3miliar_Allyson_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Pertanggungan 3miliar,Allyson,instagram,instagram_stories,8786.71891,,,,,1,1500,1230
2/6/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Pertanggungan 3miliar_Allyson_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Pertanggungan 3miliar,Allyson,instagram,instagram_reels,10626.18515,,,,,,1761,1651
2/6/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Pertanggungan 3miliar_Allyson_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Pertanggungan 3miliar,Allyson,instagram,instagram_stories,10653.19324,,,,,,1913,1591
2/6/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Pertanggungan 3miliar_Allyson_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Pertanggungan 3miliar,Allyson,instagram,instagram_explore,11810.54015,,,,,,2407,2127
2/7/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Pertanggungan 3miliar_Allyson_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Pertanggungan 3miliar,Allyson,instagram,instagram_stories,18574.30075,,,,,,2252,1877
2/7/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Pertanggungan 3miliar_Allyson_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Pertanggungan 3miliar,Allyson,instagram,instagram_reels,13433.63004,,,3,,,3551,3180
2/7/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Pertanggungan 3miliar_Allyson_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Pertanggungan 3miliar,Allyson,instagram,instagram_explore,12011.63556,,,,,1,2744,2521
2/7/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Pertanggungan 3miliar_Allyson_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Pertanggungan 3miliar,Allyson,instagram,feed,26908.43365,,,,,,3142,3082
2/8/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Pertanggungan 3miliar_Allyson_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Pertanggungan 3miliar,Allyson,instagram,instagram_reels,11840.11353,,,,,,2679,2310
2/8/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Pertanggungan 3miliar_Allyson_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Pertanggungan 3miliar,Allyson,instagram,instagram_explore,11089.72608,,,,,,2566,2418
2/9/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Pertanggungan 3miliar_Allyson_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Pertanggungan 3miliar,Allyson,instagram,instagram_reels,14292.4292,,,,,,2321,2076
2/9/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Pertanggungan 3miliar_Allyson_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Pertanggungan 3miliar,Allyson,instagram,instagram_stories,12396.23958,,,,,,1054,958
2/9/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Pertanggungan 3miliar_Allyson_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Pertanggungan 3miliar,Allyson,instagram,feed,21645.16444,,,1,,,1469,1418
2/9/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Pertanggungan 3miliar_Allyson_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Pertanggungan 3miliar,Allyson,instagram,instagram_explore,11668.16678,,,,,1,2182,2004
2/10/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Pertanggungan 3miliar_Allyson_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Pertanggungan 3miliar,Allyson,instagram,instagram_explore,13380.99095,,,,,1,3536,3130
2/10/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Pertanggungan 3miliar_Allyson_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Pertanggungan 3miliar,Allyson,instagram,feed,14261.10851,,,,,,1792,1689
2/10/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Pertanggungan 3miliar_Allyson_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Pertanggungan 3miliar,Allyson,instagram,instagram_reels,10907.8506,,,,,,2436,2307
2/11/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Pertanggungan 3miliar_Allyson_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Pertanggungan 3miliar,Allyson,instagram,instagram_explore,11734,,,,,2,2568,2408
2/11/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Pertanggungan 3miliar_Allyson_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Pertanggungan 3miliar,Allyson,instagram,feed,25865,,,,,,2633,2448
2/11/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Pertanggungan 3miliar_Allyson_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Pertanggungan 3miliar,Allyson,instagram,instagram_reels,10906,,,,,,2217,2096
2/12/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Pertanggungan 3miliar_Allyson_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Pertanggungan 3miliar,Allyson,instagram,instagram_reels,7253,,,,,,1788,1580
2/13/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Pertanggungan 3miliar_Allyson_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Pertanggungan 3miliar,Allyson,instagram,feed,13763,,,,,,2128,2072
2/13/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Pertanggungan 3miliar_Allyson_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Pertanggungan 3miliar,Allyson,instagram,instagram_reels,4701,,,,,,1227,1188
2/13/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Pertanggungan 3miliar_Allyson_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Pertanggungan 3miliar,Allyson,instagram,instagram_explore,5298,,,,,1,1359,1256
2/13/2023,Zurich ZLP_id_tf_wc_sd_General Insurance IG_VID_Pertanggungan 3miliar_Allyson_RevoU_16012023,Zurich ZLP,id,tf,wc,sd,General Insurance IG,VID,Pertanggungan 3miliar,Allyson,instagram,instagram_stories,5599,,,,,2,1092,938
12/10/2022,Zurich_id_tf_tc_sd_General Insurance_VID_Allyson ZLF ZLP_Allyson ZLF ZLP 120s_RevoU_08122022,Zurich,id,tf,tc,sd,General Insurance,VID,Allyson ZLF ZLP,Allyson ZLF ZLP 120s,facebook,marketplace,2,,,,,,1,1
12/11/2022,Zurich_id_tf_tc_sd_General Insurance_VID_Allyson ZLF ZLP_Allyson ZLF ZLP 120s_RevoU_08122022,Zurich,id,tf,tc,sd,General Insurance,VID,Allyson ZLF ZLP,Allyson ZLF ZLP 120s,facebook,facebook_reels,0,,,,,,1,1
12/11/2022,Zurich_id_tf_tc_sd_General Insurance_VID_Allyson ZLF ZLP_Allyson ZLF ZLP 120s_RevoU_08122022,Zurich,id,tf,tc,sd,General Insurance,VID,Allyson ZLF ZLP,Allyson ZLF ZLP 120s,facebook,marketplace,19,,,,,,14,14
12/12/2022,Zurich_id_tf_tc_sd_General Insurance_VID_Allyson ZLF ZLP_Allyson ZLF ZLP 120s_RevoU_08122022,Zurich,id,tf,tc,sd,General Insurance,VID,Allyson ZLF ZLP,Allyson ZLF ZLP 120s,facebook,facebook_reels,0,,,,,,2,2
12/12/2022,Zurich_id_tf_tc_sd_General Insurance_VID_Allyson ZLF ZLP_Allyson ZLF ZLP 120s_RevoU_08122022,Zurich,id,tf,tc,sd,General Insurance,VID,Allyson ZLF ZLP,Allyson ZLF ZLP 120s,facebook,marketplace,143,,,,,,203,193
12/13/2022,Zurich_id_tf_tc_sd_General Insurance_VID_Allyson ZLF ZLP_Allyson ZLF ZLP 120s_RevoU_08122022,Zurich,id,tf,tc,sd,General Insurance,VID,Allyson ZLF ZLP,Allyson ZLF ZLP 120s,facebook,instream_video,3,,,,,,4,4
12/13/2022,Zurich_id_tf_tc_sd_General Insurance_VID_Allyson ZLF ZLP_Allyson ZLF ZLP 120s_RevoU_08122022,Zurich,id,tf,tc,sd,General Insurance,VID,Allyson ZLF ZLP,Allyson ZLF ZLP 120s,facebook,marketplace,27,,,,,,71,68
12/14/2022,Zurich_id_tf_tc_sd_General Insurance_VID_Allyson ZLF ZLP_Allyson ZLF ZLP 120s_RevoU_08122022,Zurich,id,tf,tc,sd,General Insurance,VID,Allyson ZLF ZLP,Allyson ZLF ZLP 120s,facebook,facebook_reels,0,,,,,,2,2
12/14/2022,Zurich_id_tf_tc_sd_General Insurance_VID_Allyson ZLF ZLP_Allyson ZLF ZLP 120s_RevoU_08122022,Zurich,id,tf,tc,sd,General Insurance,VID,Allyson ZLF ZLP,Allyson ZLF ZLP 120s,facebook,instream_video,41,,,,,,20,20
12/14/2022,Zurich_id_tf_tc_sd_General Insurance_VID_Allyson ZLF ZLP_Allyson ZLF ZLP 120s_RevoU_08122022,Zurich,id,tf,tc,sd,General Insurance,VID,Allyson ZLF ZLP,Allyson ZLF ZLP 120s,facebook,marketplace,1,,,,,,3,3
12/15/2022,Zurich_id_tf_tc_sd_General Insurance_VID_Allyson ZLF ZLP_Allyson ZLF ZLP 120s_RevoU_08122022,Zurich,id,tf,tc,sd,General Insurance,VID,Allyson ZLF ZLP,Allyson ZLF ZLP 120s,facebook,facebook_reels,0,,,,,,2,0
12/15/2022,Zurich_id_tf_tc_sd_General Insurance_VID_Allyson ZLF ZLP_Allyson ZLF ZLP 120s_RevoU_08122022,Zurich,id,tf,tc,sd,General Insurance,VID,Allyson ZLF ZLP,Allyson ZLF ZLP 120s,facebook,instream_video,14,,,,,,11,10
12/15/2022,Zurich_id_tf_tc_sd_General Insurance_VID_Allyson ZLF ZLP_Allyson ZLF ZLP 120s_RevoU_08122022,Zurich,id,tf,tc,sd,General Insurance,VID,Allyson ZLF ZLP,Allyson ZLF ZLP 120s,facebook,marketplace,33,,,,,,24,24
12/16/2022,Zurich_id_tf_tc_sd_General Insurance_VID_Allyson ZLF ZLP_Allyson ZLF ZLP 120s_RevoU_08122022,Zurich,id,tf,tc,sd,General Insurance,VID,Allyson ZLF ZLP,Allyson ZLF ZLP 120s,facebook,facebook_reels,0,,,,,,4,4
12/16/2022,Zurich_id_tf_tc_sd_General Insurance_VID_Allyson ZLF ZLP_Allyson ZLF ZLP 120s_RevoU_08122022,Zurich,id,tf,tc,sd,General Insurance,VID,Allyson ZLF ZLP,Allyson ZLF ZLP 120s,facebook,facebook_stories,0,,,,,,1,1
12/16/2022,Zurich_id_tf_tc_sd_General Insurance_VID_Allyson ZLF ZLP_Allyson ZLF ZLP 120s_RevoU_08122022,Zurich,id,tf,tc,sd,General Insurance,VID,Allyson ZLF ZLP,Allyson ZLF ZLP 120s,facebook,search,0,,,,,,1,1
12/17/2022,Zurich_id_tf_tc_sd_General Insurance_VID_Allyson ZLF ZLP_Allyson ZLF ZLP 120s_RevoU_08122022,Zurich,id,tf,tc,sd,General Insurance,VID,Allyson ZLF ZLP,Allyson ZLF ZLP 120s,facebook,facebook_reels,0,,,,,,1,1
12/17/2022,Zurich_id_tf_tc_sd_General Insurance_VID_Allyson ZLF ZLP_Allyson ZLF ZLP 120s_RevoU_08122022,Zurich,id,tf,tc,sd,General Insurance,VID,Allyson ZLF ZLP,Allyson ZLF ZLP 120s,facebook,marketplace,157,,,,,,61,58
12/18/2022,Zurich_id_tf_tc_sd_General Insurance_VID_Allyson ZLF ZLP_Allyson ZLF ZLP 120s_RevoU_08122022,Zurich,id,tf,tc,sd,General Insurance,VID,Allyson ZLF ZLP,Allyson ZLF ZLP 120s,facebook,facebook_reels,0,,,,,,6,6
12/18/2022,Zurich_id_tf_tc_sd_General Insurance_VID_Allyson ZLF ZLP_Allyson ZLF ZLP 120s_RevoU_08122022,Zurich,id,tf,tc,sd,General Insurance,VID,Allyson ZLF ZLP,Allyson ZLF ZLP 120s,facebook,instream_video,37,,,,,,28,28
12/19/2022,Zurich_id_tf_tc_sd_General Insurance_VID_Allyson ZLF ZLP_Allyson ZLF ZLP 120s_RevoU_08122022,Zurich,id,tf,tc,sd,General Insurance,VID,Allyson ZLF ZLP,Allyson ZLF ZLP 120s,facebook,facebook_reels,0,,,,,,1,1
12/19/2022,Zurich_id_tf_tc_sd_General Insurance_VID_Allyson ZLF ZLP_Allyson ZLF ZLP 120s_RevoU_08122022,Zurich,id,tf,tc,sd,General Insurance,VID,Allyson ZLF ZLP,Allyson ZLF ZLP 120s,facebook,instream_video,35,,,,,,30,30
12/19/2022,Zurich_id_tf_tc_sd_General Insurance_VID_Allyson ZLF ZLP_Allyson ZLF ZLP 120s_RevoU_08122022,Zurich,id,tf,tc,sd,General Insurance,VID,Allyson ZLF ZLP,Allyson ZLF ZLP 120s,facebook,marketplace,165,,,,,,244,230
12/20/2022,Zurich_id_tf_tc_sd_General Insurance_VID_Allyson ZLF ZLP_Allyson ZLF ZLP 120s_RevoU_08122022,Zurich,id,tf,tc,sd,General Insurance,VID,Allyson ZLF ZLP,Allyson ZLF ZLP 120s,facebook,facebook_reels,3,,,,,,3,3
12/20/2022,Zurich_id_tf_tc_sd_General Insurance_VID_Allyson ZLF ZLP_Allyson ZLF ZLP 120s_RevoU_08122022,Zurich,id,tf,tc,sd,General Insurance,VID,Allyson ZLF ZLP,Allyson ZLF ZLP 120s,facebook,marketplace,257,,,,,2,493,460
12/20/2022,Zurich_id_tf_tc_sd_General Insurance_VID_Allyson ZLF ZLP_Allyson ZLF ZLP 120s_RevoU_08122022,Zurich,id,tf,tc,sd,General Insurance,VID,Allyson ZLF ZLP,Allyson ZLF ZLP 120s,facebook,search,1,,,,,,1,1
12/21/2022,Zurich_id_tf_tc_sd_General Insurance_VID_Allyson ZLF ZLP_Allyson ZLF ZLP 120s_RevoU_08122022,Zurich,id,tf,tc,sd,General Insurance,VID,Allyson ZLF ZLP,Allyson ZLF ZLP 120s,facebook,instream_video,111,,,,,,59,58
12/22/2022,Zurich_id_tf_tc_sd_General Insurance_VID_Allyson ZLF ZLP_Allyson ZLF ZLP 120s_RevoU_08122022,Zurich,id,tf,tc,sd,General Insurance,VID,Allyson ZLF ZLP,Allyson ZLF ZLP 120s,facebook,facebook_stories,0,,,,,,1,1
12/22/2022,Zurich_id_tf_tc_sd_General Insurance_VID_Allyson ZLF ZLP_Allyson ZLF ZLP 120s_RevoU_08122022,Zurich,id,tf,tc,sd,General Insurance,VID,Allyson ZLF ZLP,Allyson ZLF ZLP 120s,facebook,instream_video,81,,,,,,34,34
