Date,Ad_name,Brand_Name,Languange,Funnel_Type,Convertions_Objective,Targeting_Type,Ads_Set,Format,Key_Message,Ads_Element,Age,Gender,Amount_spent,Purchase_ZLP,Purchase_ZLF,SignUp,Landing_page_views,Link_clicks,Impressions,Reach
3/28/2023,Zurich ZLF_id_tf_wc_sd_Educated People_vid_Self Reward_Overthinking Woman_RevoU_10032023,Zurich ZLF,id,tf,wc,sd,Educated People,vid,Self Reward,Overthinking Woman,45-54,male,2337,,,,,,45,45
3/29/2023,Zurich ZLF_id_tf_wc_sd_Educated People_vid_Self Reward_Overthinking Woman_RevoU_10032023,Zurich ZLF,id,tf,wc,sd,Educated People,vid,Self Reward,Overthinking Woman,45-54,male,3194,,,,,,63,48
3/29/2023,Zurich ZLF_id_tf_wc_sd_Educated People_vid_Self Reward_Overthinking Woman_RevoU_10032023,Zurich ZLF,id,tf,wc,sd,Educated People,vid,Self Reward,Overthinking Woman,35-44,unknown,178,,,,,,6,6
3/29/2023,Zurich ZLF_id_tf_wc_sd_Educated People_vid_Self Reward_Overthinking Woman_RevoU_10032023,Zurich ZLF,id,tf,wc,sd,Educated People,vid,Self Reward,Overthinking Woman,45-54,female,2816,,,,,,41,24
3/29/2023,Zurich ZLF_id_tf_wc_sd_Educated People_vid_Self Reward_Overthinking Woman_RevoU_10032023,Zurich ZLF,id,tf,wc,sd,Educated People,vid,Self Reward,Overthinking Woman,25-34,unknown,265,,,,,,13,12
3/30/2023,Zurich ZLF_id_tf_wc_sd_Educated People_vid_Self Reward_Overthinking Woman_RevoU_10032023,Zurich ZLF,id,tf,wc,sd,Educated People,vid,Self Reward,Overthinking Woman,45-54,male,1363,,,,,,29,26
3/30/2023,Zurich ZLF_id_tf_wc_sd_Educated People_vid_Self Reward_Overthinking Woman_RevoU_10032023,Zurich ZLF,id,tf,wc,sd,Educated People,vid,Self Reward,Overthinking Woman,45-54,female,1766,,,,,,28,26
3/30/2023,Zurich ZLF_id_tf_wc_sd_Educated People_vid_Self Reward_Overthinking Woman_RevoU_10032023,Zurich ZLF,id,tf,wc,sd,Educated People,vid,Self Reward,Overthinking Woman,25-34,unknown,65,,,,,,6,6
3/30/2023,Zurich ZLF_id_tf_wc_sd_Educated People_vid_Self Reward_Overthinking Woman_RevoU_10032023,Zurich ZLF,id,tf,wc,sd,Educated People,vid,Self Reward,Overthinking Woman,35-44,unknown,249,,,,,,9,6
3/31/2023,Zurich ZLF_id_tf_wc_sd_Educated People_vid_Self Reward_Overthinking Woman_RevoU_10032023,Zurich ZLF,id,tf,wc,sd,Educated People,vid,Self Reward,Overthinking Woman,25-34,unknown,66,,,,,,5,5
3/31/2023,Zurich ZLF_id_tf_wc_sd_Educated People_vid_Self Reward_Overthinking Woman_RevoU_10032023,Zurich ZLF,id,tf,wc,sd,Educated People,vid,Self Reward,Overthinking Woman,35-44,unknown,323,,,,,,6,6
3/31/2023,Zurich ZLF_id_tf_wc_sd_Educated People_vid_Self Reward_Overthinking Woman_RevoU_10032023,Zurich ZLF,id,tf,wc,sd,Educated People,vid,Self Reward,Overthinking Woman,45-54,female,1427,,,,,,24,24
3/31/2023,Zurich ZLF_id_tf_wc_sd_Educated People_vid_Self Reward_Overthinking Woman_RevoU_10032023,Zurich ZLF,id,tf,wc,sd,Educated People,vid,Self Reward,Overthinking Woman,45-54,male,1704,,,,,,30,28
4/1/2023,Zurich ZLF_id_tf_wc_sd_Educated People_vid_Self Reward_Overthinking Woman_RevoU_10032023,Zurich ZLF,id,tf,wc,sd,Educated People,vid,Self Reward,Overthinking Woman,45-54,male,3370,,,,,,41,41
4/1/2023,Zurich ZLF_id_tf_wc_sd_Educated People_vid_Self Reward_Overthinking Woman_RevoU_10032023,Zurich ZLF,id,tf,wc,sd,Educated People,vid,Self Reward,Overthinking Woman,25-34,unknown,254,,,,,,7,6
4/1/2023,Zurich ZLF_id_tf_wc_sd_Educated People_vid_Self Reward_Overthinking Woman_RevoU_10032023,Zurich ZLF,id,tf,wc,sd,Educated People,vid,Self Reward,Overthinking Woman,45-54,unknown,17,,,,,,1,1
4/2/2023,Zurich ZLF_id_tf_wc_sd_Educated People_vid_Self Reward_Overthinking Woman_RevoU_10032023,Zurich ZLF,id,tf,wc,sd,Educated People,vid,Self Reward,Overthinking Woman,35-44,unknown,945,,,,,,13,13
4/2/2023,Zurich ZLF_id_tf_wc_sd_Educated People_vid_Self Reward_Overthinking Woman_RevoU_10032023,Zurich ZLF,id,tf,wc,sd,Educated People,vid,Self Reward,Overthinking Woman,25-34,unknown,174,,,,,,10,10
4/2/2023,Zurich ZLF_id_tf_wc_sd_Educated People_vid_Self Reward_Overthinking Woman_RevoU_10032023,Zurich ZLF,id,tf,wc,sd,Educated People,vid,Self Reward,Overthinking Woman,45-54,unknown,11,,,,,,1,1
4/3/2023,Zurich ZLF_id_tf_wc_sd_Educated People_vid_Self Reward_Overthinking Woman_RevoU_10032023,Zurich ZLF,id,tf,wc,sd,Educated People,vid,Self Reward,Overthinking Woman,25-34,unknown,249,,,,,,6,6
4/3/2023,Zurich ZLF_id_tf_wc_sd_Educated People_vid_Self Reward_Overthinking Woman_RevoU_10032023,Zurich ZLF,id,tf,wc,sd,Educated People,vid,Self Reward,Overthinking Woman,45-54,female,1534,,,,,,30,28
4/3/2023,Zurich ZLF_id_tf_wc_sd_Educated People_vid_Self Reward_Overthinking Woman_RevoU_10032023,Zurich ZLF,id,tf,wc,sd,Educated People,vid,Self Reward,Overthinking Woman,35-44,unknown,215,,,,,,10,10
4/3/2023,Zurich ZLF_id_tf_wc_sd_Educated People_vid_Self Reward_Overthinking Woman_RevoU_10032023,Zurich ZLF,id,tf,wc,sd,Educated People,vid,Self Reward,Overthinking Woman,45-54,male,2069,,,,,,33,32
4/4/2023,Zurich ZLF_id_tf_wc_sd_Educated People_vid_Self Reward_Overthinking Woman_RevoU_10032023,Zurich ZLF,id,tf,wc,sd,Educated People,vid,Self Reward,Overthinking Woman,35-44,unknown,376,,,,,,5,5
4/4/2023,Zurich ZLF_id_tf_wc_sd_Educated People_vid_Self Reward_Overthinking Woman_RevoU_10032023,Zurich ZLF,id,tf,wc,sd,Educated People,vid,Self Reward,Overthinking Woman,45-54,male,4072,,,,,,38,36
4/4/2023,Zurich ZLF_id_tf_wc_sd_Educated People_vid_Self Reward_Overthinking Woman_RevoU_10032023,Zurich ZLF,id,tf,wc,sd,Educated People,vid,Self Reward,Overthinking Woman,45-54,female,2990,,,,,,47,44
4/4/2023,Zurich ZLF_id_tf_wc_sd_Educated People_vid_Self Reward_Overthinking Woman_RevoU_10032023,Zurich ZLF,id,tf,wc,sd,Educated People,vid,Self Reward,Overthinking Woman,25-34,unknown,132,,,,,,5,5
4/4/2023,Zurich ZLF_id_tf_wc_sd_Educated People_vid_Self Reward_Overthinking Woman_RevoU_10032023,Zurich ZLF,id,tf,wc,sd,Educated People,vid,Self Reward,Overthinking Woman,35-44,male,54992,,,,,,971,936
4/5/2023,Zurich ZLF_id_tf_wc_sd_Educated People_vid_Self Reward_Overthinking Woman_RevoU_10032023,Zurich ZLF,id,tf,wc,sd,Educated People,vid,Self Reward,Overthinking Woman,25-34,unknown,81,,,,,,5,5
4/5/2023,Zurich ZLF_id_tf_wc_sd_Educated People_vid_Self Reward_Overthinking Woman_RevoU_10032023,Zurich ZLF,id,tf,wc,sd,Educated People,vid,Self Reward,Overthinking Woman,45-54,male,1384,,,,,,25,25
4/5/2023,Zurich ZLF_id_tf_wc_sd_Educated People_vid_Self Reward_Overthinking Woman_RevoU_10032023,Zurich ZLF,id,tf,wc,sd,Educated People,vid,Self Reward,Overthinking Woman,45-54,female,1266,,,,,,24,23
4/5/2023,Zurich ZLF_id_tf_wc_sd_Educated People_vid_Self Reward_Overthinking Woman_RevoU_10032023,Zurich ZLF,id,tf,wc,sd,Educated People,vid,Self Reward,Overthinking Woman,35-44,unknown,63,,,,,,3,3
4/6/2023,Zurich ZLF_id_tf_wc_sd_Educated People_vid_Self Reward_Overthinking Woman_RevoU_10032023,Zurich ZLF,id,tf,wc,sd,Educated People,vid,Self Reward,Overthinking Woman,45-54,male,1246,,,,,,22,22
4/6/2023,Zurich ZLF_id_tf_wc_sd_Educated People_vid_Self Reward_Overthinking Woman_RevoU_10032023,Zurich ZLF,id,tf,wc,sd,Educated People,vid,Self Reward,Overthinking Woman,45-54,female,1934,,,,,,27,26
4/6/2023,Zurich ZLF_id_tf_wc_sd_Educated People_vid_Self Reward_Overthinking Woman_RevoU_10032023,Zurich ZLF,id,tf,wc,sd,Educated People,vid,Self Reward,Overthinking Woman,35-44,unknown,261,,,,,,5,5
4/6/2023,Zurich ZLF_id_tf_wc_sd_Educated People_vid_Self Reward_Overthinking Woman_RevoU_10032023,Zurich ZLF,id,tf,wc,sd,Educated People,vid,Self Reward,Overthinking Woman,25-34,unknown,193,,,,,,6,6
4/7/2023,Zurich ZLF_id_tf_wc_sd_Educated People_vid_Self Reward_Overthinking Woman_RevoU_10032023,Zurich ZLF,id,tf,wc,sd,Educated People,vid,Self Reward,Overthinking Woman,35-44,male,40416,,,,,,649,638
4/7/2023,Zurich ZLF_id_tf_wc_sd_Educated People_vid_Self Reward_Overthinking Woman_RevoU_10032023,Zurich ZLF,id,tf,wc,sd,Educated People,vid,Self Reward,Overthinking Woman,45-54,male,1954,,,,,,21,20
4/7/2023,Zurich ZLF_id_tf_wc_sd_Educated People_vid_Self Reward_Overthinking Woman_RevoU_10032023,Zurich ZLF,id,tf,wc,sd,Educated People,vid,Self Reward,Overthinking Woman,45-54,female,1460,,,,,,22,22
4/7/2023,Zurich ZLF_id_tf_wc_sd_Educated People_vid_Self Reward_Overthinking Woman_RevoU_10032023,Zurich ZLF,id,tf,wc,sd,Educated People,vid,Self Reward,Overthinking Woman,25-34,unknown,62,,,,,,4,4
4/7/2023,Zurich ZLF_id_tf_wc_sd_Educated People_vid_Self Reward_Overthinking Woman_RevoU_10032023,Zurich ZLF,id,tf,wc,sd,Educated People,vid,Self Reward,Overthinking Woman,35-44,unknown,78,,,,,,3,3
4/8/2023,Zurich ZLF_id_tf_wc_sd_Educated People_vid_Self Reward_Overthinking Woman_RevoU_10032023,Zurich ZLF,id,tf,wc,sd,Educated People,vid,Self Reward,Overthinking Woman,45-54,female,2119,,,,,,30,30
4/8/2023,Zurich ZLF_id_tf_wc_sd_Educated People_vid_Self Reward_Overthinking Woman_RevoU_10032023,Zurich ZLF,id,tf,wc,sd,Educated People,vid,Self Reward,Overthinking Woman,45-54,male,1383,,,,,,29,29
4/8/2023,Zurich ZLF_id_tf_wc_sd_Educated People_vid_Self Reward_Overthinking Woman_RevoU_10032023,Zurich ZLF,id,tf,wc,sd,Educated People,vid,Self Reward,Overthinking Woman,25-34,unknown,95,,,,,,3,3
4/8/2023,Zurich ZLF_id_tf_wc_sd_Educated People_vid_Self Reward_Overthinking Woman_RevoU_10032023,Zurich ZLF,id,tf,wc,sd,Educated People,vid,Self Reward,Overthinking Woman,35-44,unknown,44,,,,,,3,3
4/8/2023,Zurich ZLF_id_tf_wc_sd_Educated People_vid_Self Reward_Overthinking Woman_RevoU_10032023,Zurich ZLF,id,tf,wc,sd,Educated People,vid,Self Reward,Overthinking Woman,45-54,unknown,25,,,,,,1,0
4/9/2023,Zurich ZLF_id_tf_wc_sd_Educated People_vid_Self Reward_Overthinking Woman_RevoU_10032023,Zurich ZLF,id,tf,wc,sd,Educated People,vid,Self Reward,Overthinking Woman,35-44,unknown,52,,,,,,2,2
4/9/2023,Zurich ZLF_id_tf_wc_sd_Educated People_vid_Self Reward_Overthinking Woman_RevoU_10032023,Zurich ZLF,id,tf,wc,sd,Educated People,vid,Self Reward,Overthinking Woman,25-34,unknown,98,,,,,,4,4
4/9/2023,Zurich ZLF_id_tf_wc_sd_Educated People_vid_Self Reward_Overthinking Woman_RevoU_10032023,Zurich ZLF,id,tf,wc,sd,Educated People,vid,Self Reward,Overthinking Woman,45-54,female,3177,,,,,,19,19
4/9/2023,Zurich ZLF_id_tf_wc_sd_Educated People_vid_Self Reward_Overthinking Woman_RevoU_10032023,Zurich ZLF,id,tf,wc,sd,Educated People,vid,Self Reward,Overthinking Woman,45-54,male,599,,,,,,12,12
4/10/2023,Zurich ZLF_id_tf_wc_sd_Educated People_vid_Self Reward_Overthinking Woman_RevoU_10032023,Zurich ZLF,id,tf,wc,sd,Educated People,vid,Self Reward,Overthinking Woman,45-54,male,369,,,,,,11,11
4/10/2023,Zurich ZLF_id_tf_wc_sd_Educated People_vid_Self Reward_Overthinking Woman_RevoU_10032023,Zurich ZLF,id,tf,wc,sd,Educated People,vid,Self Reward,Overthinking Woman,35-44,unknown,222,,,,,,7,6
4/10/2023,Zurich ZLF_id_tf_wc_sd_Educated People_vid_Self Reward_Overthinking Woman_RevoU_10032023,Zurich ZLF,id,tf,wc,sd,Educated People,vid,Self Reward,Overthinking Woman,35-44,male,31854,,,,,,614,597
4/10/2023,Zurich ZLF_id_tf_wc_sd_Educated People_vid_Self Reward_Overthinking Woman_RevoU_10032023,Zurich ZLF,id,tf,wc,sd,Educated People,vid,Self Reward,Overthinking Woman,45-54,female,2279,,,,,,25,25
4/10/2023,Zurich ZLF_id_tf_wc_sd_Educated People_vid_Self Reward_Overthinking Woman_RevoU_10032023,Zurich ZLF,id,tf,wc,sd,Educated People,vid,Self Reward,Overthinking Woman,25-34,unknown,991,,,,,,3,3
4/11/2023,Zurich ZLF_id_tf_wc_sd_Educated People_vid_Self Reward_Overthinking Woman_RevoU_10032023,Zurich ZLF,id,tf,wc,sd,Educated People,vid,Self Reward,Overthinking Woman,25-34,unknown,49,,,,,,2,2
4/11/2023,Zurich ZLF_id_tf_wc_sd_Educated People_vid_Self Reward_Overthinking Woman_RevoU_10032023,Zurich ZLF,id,tf,wc,sd,Educated People,vid,Self Reward,Overthinking Woman,45-54,female,389,,,,,,6,6
4/11/2023,Zurich ZLF_id_tf_wc_sd_Educated People_vid_Self Reward_Overthinking Woman_RevoU_10032023,Zurich ZLF,id,tf,wc,sd,Educated People,vid,Self Reward,Overthinking Woman,45-54,male,301,,,,,,6,6
2/22/2023,Zurich ZLF_id_tf_wc_sd_Healthcare_vid_Asuransi Jiwa Seharga Kopi_Woman VO_RevoU_21022023,Zurich ZLF,id,tf,wc,sd,Healthcare,vid,Asuransi Jiwa Seharga Kopi,Woman VO,35-44,female,111,,,,,,1,1
2/22/2023,Zurich ZLF_id_tf_wc_sd_Healthcare_vid_Asuransi Jiwa Seharga Kopi_Woman VO_RevoU_21022023,Zurich ZLF,id,tf,wc,sd,Healthcare,vid,Asuransi Jiwa Seharga Kopi,Woman VO,25-34,female,77,,,,,,5,5
2/22/2023,Zurich ZLF_id_tf_wc_sd_Healthcare_vid_Asuransi Jiwa Seharga Kopi_Woman VO_RevoU_21022023,Zurich ZLF,id,tf,wc,sd,Healthcare,vid,Asuransi Jiwa Seharga Kopi,Woman VO,25-34,male,9,,,,,,1,1
2/22/2023,Zurich ZLF_id_tf_wc_sd_Healthcare_vid_Asuransi Jiwa Seharga Kopi_Woman VO_RevoU_21022023,Zurich ZLF,id,tf,wc,sd,Healthcare,vid,Asuransi Jiwa Seharga Kopi,Woman VO,35-44,male,127,,,,,,4,3
2/23/2023,Zurich ZLF_id_tf_wc_sd_Healthcare_vid_Asuransi Jiwa Seharga Kopi_Woman VO_RevoU_21022023,Zurich ZLF,id,tf,wc,sd,Healthcare,vid,Asuransi Jiwa Seharga Kopi,Woman VO,25-34,female,906,,,,,,9,8
2/23/2023,Zurich ZLF_id_tf_wc_sd_Healthcare_vid_Asuransi Jiwa Seharga Kopi_Woman VO_RevoU_21022023,Zurich ZLF,id,tf,wc,sd,Healthcare,vid,Asuransi Jiwa Seharga Kopi,Woman VO,35-44,female,1284,,,,,,13,12
2/23/2023,Zurich ZLF_id_tf_wc_sd_Healthcare_vid_Asuransi Jiwa Seharga Kopi_Woman VO_RevoU_21022023,Zurich ZLF,id,tf,wc,sd,Healthcare,vid,Asuransi Jiwa Seharga Kopi,Woman VO,45-54,male,35,,,,,,1,1
2/23/2023,Zurich ZLF_id_tf_wc_sd_Healthcare_vid_Asuransi Jiwa Seharga Kopi_Woman VO_RevoU_21022023,Zurich ZLF,id,tf,wc,sd,Healthcare,vid,Asuransi Jiwa Seharga Kopi,Woman VO,25-34,male,565,,,,,,15,15
2/23/2023,Zurich ZLF_id_tf_wc_sd_Healthcare_vid_Asuransi Jiwa Seharga Kopi_Woman VO_RevoU_21022023,Zurich ZLF,id,tf,wc,sd,Healthcare,vid,Asuransi Jiwa Seharga Kopi,Woman VO,35-44,male,975,,,,,,16,16
2/24/2023,Zurich ZLF_id_tf_wc_sd_Healthcare_vid_Asuransi Jiwa Seharga Kopi_Woman VO_RevoU_21022023,Zurich ZLF,id,tf,wc,sd,Healthcare,vid,Asuransi Jiwa Seharga Kopi,Woman VO,35-44,female,419,,,,,,5,5
2/24/2023,Zurich ZLF_id_tf_wc_sd_Healthcare_vid_Asuransi Jiwa Seharga Kopi_Woman VO_RevoU_21022023,Zurich ZLF,id,tf,wc,sd,Healthcare,vid,Asuransi Jiwa Seharga Kopi,Woman VO,25-34,male,104,,,,,,9,5
2/24/2023,Zurich ZLF_id_tf_wc_sd_Healthcare_vid_Asuransi Jiwa Seharga Kopi_Woman VO_RevoU_21022023,Zurich ZLF,id,tf,wc,sd,Healthcare,vid,Asuransi Jiwa Seharga Kopi,Woman VO,25-34,female,222,,,,,,6,4
2/25/2023,Zurich ZLF_id_tf_wc_sd_Healthcare_vid_Asuransi Jiwa Seharga Kopi_Woman VO_RevoU_21022023,Zurich ZLF,id,tf,wc,sd,Healthcare,vid,Asuransi Jiwa Seharga Kopi,Woman VO,35-44,female,118,,,,,,1,1
2/25/2023,Zurich ZLF_id_tf_wc_sd_Healthcare_vid_Asuransi Jiwa Seharga Kopi_Woman VO_RevoU_21022023,Zurich ZLF,id,tf,wc,sd,Healthcare,vid,Asuransi Jiwa Seharga Kopi,Woman VO,35-44,male,15,,,,,,1,1
2/25/2023,Zurich ZLF_id_tf_wc_sd_Healthcare_vid_Asuransi Jiwa Seharga Kopi_Woman VO_RevoU_21022023,Zurich ZLF,id,tf,wc,sd,Healthcare,vid,Asuransi Jiwa Seharga Kopi,Woman VO,25-34,male,45,,,,,,4,4
2/25/2023,Zurich ZLF_id_tf_wc_sd_Healthcare_vid_Asuransi Jiwa Seharga Kopi_Woman VO_RevoU_21022023,Zurich ZLF,id,tf,wc,sd,Healthcare,vid,Asuransi Jiwa Seharga Kopi,Woman VO,25-34,female,45,,,,,,2,2
2/26/2023,Zurich ZLF_id_tf_wc_sd_Healthcare_vid_Asuransi Jiwa Seharga Kopi_Woman VO_RevoU_21022023,Zurich ZLF,id,tf,wc,sd,Healthcare,vid,Asuransi Jiwa Seharga Kopi,Woman VO,35-44,male,10,,,,,,1,1
2/26/2023,Zurich ZLF_id_tf_wc_sd_Healthcare_vid_Asuransi Jiwa Seharga Kopi_Woman VO_RevoU_21022023,Zurich ZLF,id,tf,wc,sd,Healthcare,vid,Asuransi Jiwa Seharga Kopi,Woman VO,35-44,female,1273,,,,,,1,1
2/27/2023,Zurich ZLF_id_tf_wc_sd_Healthcare_vid_Asuransi Jiwa Seharga Kopi_Woman VO_RevoU_21022023,Zurich ZLF,id,tf,wc,sd,Healthcare,vid,Asuransi Jiwa Seharga Kopi,Woman VO,35-44,female,131,,,,,,1,1
2/27/2023,Zurich ZLF_id_tf_wc_sd_Healthcare_vid_Asuransi Jiwa Seharga Kopi_Woman VO_RevoU_21022023,Zurich ZLF,id,tf,wc,sd,Healthcare,vid,Asuransi Jiwa Seharga Kopi,Woman VO,25-34,female,52,,,,,,1,1
2/27/2023,Zurich ZLF_id_tf_wc_sd_Healthcare_vid_Asuransi Jiwa Seharga Kopi_Woman VO_RevoU_21022023,Zurich ZLF,id,tf,wc,sd,Healthcare,vid,Asuransi Jiwa Seharga Kopi,Woman VO,25-34,male,15,,,,,,1,1
2/27/2023,Zurich ZLF_id_tf_wc_sd_Healthcare_vid_Asuransi Jiwa Seharga Kopi_Woman VO_RevoU_21022023,Zurich ZLF,id,tf,wc,sd,Healthcare,vid,Asuransi Jiwa Seharga Kopi,Woman VO,35-44,male,416,,,,,,1,1
2/28/2023,Zurich ZLF_id_tf_wc_sd_Healthcare_vid_Asuransi Jiwa Seharga Kopi_Woman VO_RevoU_21022023,Zurich ZLF,id,tf,wc,sd,Healthcare,vid,Asuransi Jiwa Seharga Kopi,Woman VO,35-44,female,429,,,,,,10,9
2/28/2023,Zurich ZLF_id_tf_wc_sd_Healthcare_vid_Asuransi Jiwa Seharga Kopi_Woman VO_RevoU_21022023,Zurich ZLF,id,tf,wc,sd,Healthcare,vid,Asuransi Jiwa Seharga Kopi,Woman VO,25-34,female,151,,,,,,7,5
2/28/2023,Zurich ZLF_id_tf_wc_sd_Healthcare_vid_Asuransi Jiwa Seharga Kopi_Woman VO_RevoU_21022023,Zurich ZLF,id,tf,wc,sd,Healthcare,vid,Asuransi Jiwa Seharga Kopi,Woman VO,25-34,male,237,,,,,,10,8
2/28/2023,Zurich ZLF_id_tf_wc_sd_Healthcare_vid_Asuransi Jiwa Seharga Kopi_Woman VO_RevoU_21022023,Zurich ZLF,id,tf,wc,sd,Healthcare,vid,Asuransi Jiwa Seharga Kopi,Woman VO,35-44,male,873,,,,,,10,8
3/1/2023,Zurich ZLF_id_tf_wc_sd_Healthcare_vid_Asuransi Jiwa Seharga Kopi_Woman VO_RevoU_21022023,Zurich ZLF,id,tf,wc,sd,Healthcare,vid,Asuransi Jiwa Seharga Kopi,Woman VO,25-34,female,219,,,,,,5,5
3/1/2023,Zurich ZLF_id_tf_wc_sd_Healthcare_vid_Asuransi Jiwa Seharga Kopi_Woman VO_RevoU_21022023,Zurich ZLF,id,tf,wc,sd,Healthcare,vid,Asuransi Jiwa Seharga Kopi,Woman VO,35-44,male,325,,,,,,8,8
3/1/2023,Zurich ZLF_id_tf_wc_sd_Healthcare_vid_Asuransi Jiwa Seharga Kopi_Woman VO_RevoU_21022023,Zurich ZLF,id,tf,wc,sd,Healthcare,vid,Asuransi Jiwa Seharga Kopi,Woman VO,35-44,female,116,,,,,,4,4
3/1/2023,Zurich ZLF_id_tf_wc_sd_Healthcare_vid_Asuransi Jiwa Seharga Kopi_Woman VO_RevoU_21022023,Zurich ZLF,id,tf,wc,sd,Healthcare,vid,Asuransi Jiwa Seharga Kopi,Woman VO,25-34,male,1,,,,,,1,1
3/2/2023,Zurich ZLF_id_tf_wc_sd_Healthcare_vid_Asuransi Jiwa Seharga Kopi_Woman VO_RevoU_21022023,Zurich ZLF,id,tf,wc,sd,Healthcare,vid,Asuransi Jiwa Seharga Kopi,Woman VO,35-44,male,3178,,,,,,50,44
3/2/2023,Zurich ZLF_id_tf_wc_sd_Healthcare_vid_Asuransi Jiwa Seharga Kopi_Woman VO_RevoU_21022023,Zurich ZLF,id,tf,wc,sd,Healthcare,vid,Asuransi Jiwa Seharga Kopi,Woman VO,25-34,female,1260,,,,,,25,23
3/2/2023,Zurich ZLF_id_tf_wc_sd_Healthcare_vid_Asuransi Jiwa Seharga Kopi_Woman VO_RevoU_21022023,Zurich ZLF,id,tf,wc,sd,Healthcare,vid,Asuransi Jiwa Seharga Kopi,Woman VO,45-54,female,136,,,,,,2,2
3/2/2023,Zurich ZLF_id_tf_wc_sd_Healthcare_vid_Asuransi Jiwa Seharga Kopi_Woman VO_RevoU_21022023,Zurich ZLF,id,tf,wc,sd,Healthcare,vid,Asuransi Jiwa Seharga Kopi,Woman VO,25-34,male,489,,,,,,26,23
3/2/2023,Zurich ZLF_id_tf_wc_sd_Healthcare_vid_Asuransi Jiwa Seharga Kopi_Woman VO_RevoU_21022023,Zurich ZLF,id,tf,wc,sd,Healthcare,vid,Asuransi Jiwa Seharga Kopi,Woman VO,35-44,female,2092,,,,,,21,20
3/3/2023,Zurich ZLF_id_tf_wc_sd_Healthcare_vid_Asuransi Jiwa Seharga Kopi_Woman VO_RevoU_21022023,Zurich ZLF,id,tf,wc,sd,Healthcare,vid,Asuransi Jiwa Seharga Kopi,Woman VO,35-44,female,6664,,,,,,66,53
3/3/2023,Zurich ZLF_id_tf_wc_sd_Healthcare_vid_Asuransi Jiwa Seharga Kopi_Woman VO_RevoU_21022023,Zurich ZLF,id,tf,wc,sd,Healthcare,vid,Asuransi Jiwa Seharga Kopi,Woman VO,35-44,male,3230,,,,,,92,79
3/3/2023,Zurich ZLF_id_tf_wc_sd_Healthcare_vid_Asuransi Jiwa Seharga Kopi_Woman VO_RevoU_21022023,Zurich ZLF,id,tf,wc,sd,Healthcare,vid,Asuransi Jiwa Seharga Kopi,Woman VO,45-54,male,35,,,,,,5,5
3/3/2023,Zurich ZLF_id_tf_wc_sd_Healthcare_vid_Asuransi Jiwa Seharga Kopi_Woman VO_RevoU_21022023,Zurich ZLF,id,tf,wc,sd,Healthcare,vid,Asuransi Jiwa Seharga Kopi,Woman VO,35-44,unknown,37,,,,,,2,1
3/3/2023,Zurich ZLF_id_tf_wc_sd_Healthcare_vid_Asuransi Jiwa Seharga Kopi_Woman VO_RevoU_21022023,Zurich ZLF,id,tf,wc,sd,Healthcare,vid,Asuransi Jiwa Seharga Kopi,Woman VO,45-54,female,2,,,,,,2,2
3/3/2023,Zurich ZLF_id_tf_wc_sd_Healthcare_vid_Asuransi Jiwa Seharga Kopi_Woman VO_RevoU_21022023,Zurich ZLF,id,tf,wc,sd,Healthcare,vid,Asuransi Jiwa Seharga Kopi,Woman VO,25-34,male,2785,,,,,,147,133
3/4/2023,Zurich ZLF_id_tf_wc_sd_Healthcare_vid_Asuransi Jiwa Seharga Kopi_Woman VO_RevoU_21022023,Zurich ZLF,id,tf,wc,sd,Healthcare,vid,Asuransi Jiwa Seharga Kopi,Woman VO,35-44,unknown,6,,,,,,1,1
3/4/2023,Zurich ZLF_id_tf_wc_sd_Healthcare_vid_Asuransi Jiwa Seharga Kopi_Woman VO_RevoU_21022023,Zurich ZLF,id,tf,wc,sd,Healthcare,vid,Asuransi Jiwa Seharga Kopi,Woman VO,45-54,female,255,,,,,,4,4
3/4/2023,Zurich ZLF_id_tf_wc_sd_Healthcare_vid_Asuransi Jiwa Seharga Kopi_Woman VO_RevoU_21022023,Zurich ZLF,id,tf,wc,sd,Healthcare,vid,Asuransi Jiwa Seharga Kopi,Woman VO,25-34,male,2704,,,,,,106,91
3/4/2023,Zurich ZLF_id_tf_wc_sd_Healthcare_vid_Asuransi Jiwa Seharga Kopi_Woman VO_RevoU_21022023,Zurich ZLF,id,tf,wc,sd,Healthcare,vid,Asuransi Jiwa Seharga Kopi,Woman VO,35-44,male,4064,,,3,,,80,71
3/5/2023,Zurich ZLF_id_tf_wc_sd_Healthcare_vid_Asuransi Jiwa Seharga Kopi_Woman VO_RevoU_21022023,Zurich ZLF,id,tf,wc,sd,Healthcare,vid,Asuransi Jiwa Seharga Kopi,Woman VO,35-44,male,2857,,,,,,75,69
3/5/2023,Zurich ZLF_id_tf_wc_sd_Healthcare_vid_Asuransi Jiwa Seharga Kopi_Woman VO_RevoU_21022023,Zurich ZLF,id,tf,wc,sd,Healthcare,vid,Asuransi Jiwa Seharga Kopi,Woman VO,45-54,male,277,,,,,,8,7
3/5/2023,Zurich ZLF_id_tf_wc_sd_Healthcare_vid_Asuransi Jiwa Seharga Kopi_Woman VO_RevoU_21022023,Zurich ZLF,id,tf,wc,sd,Healthcare,vid,Asuransi Jiwa Seharga Kopi,Woman VO,25-34,female,3838,,,,,,106,98
